hash	task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	gene_set	n_genes	n_train_samples	n_perturb_samples
18/680648	321	2667721.pbs02	visualize	gene-set-019	visualize (gene-set-019)	COMPLETED	0			1	86400000			1	1623208933472	1623208937035	1623208997032	63560	55212		105.9	0.3	439005184	1200185344	528691200	1262313472	481251213	154069818	34387	37143	35350	2781184	3259	392	/scratch1/btsheal/work/18/680648d10cad758cde28f474943a8a			gene-set-019	15	650	164
20/9adc0a	323	2667731.pbs02	visualize	gene-set-022	visualize (gene-set-022)	COMPLETED	0			1	86400000			1	1623208959877	1623208967039	1623209037035	77158	69585		105.4	0.3	439640064	1204146176	528883712	1266274304	481234266	153699597	41667	37143	23062	2785280	3270	559	/scratch1/btsheal/work/20/9adc0a7a6f5cca4f9a01849a33cc1b			gene-set-022	9	650	164
70/b7a3e7	324	2667735.pbs02	visualize	gene-set-023	visualize (gene-set-023)	COMPLETED	0			1	86400000			1	1623208973101	1623209007775	1623209062036	88935	53893		106.3	0.3	438669312	1200185344	528633856	1262313472	481245522	153885294	31034	37143	31254	2781184	2155	252	/scratch1/btsheal/work/70/b7a3e73f67fedbb375957f1e1c0766			gene-set-023	12	650	164
a3/96d368	322	2667726.pbs02	visualize	gene-set-021	visualize (gene-set-021)	COMPLETED	0			1	86400000			1	1623208946560	1623209007770	1623209077032	130472	64623		106.4	0.3	438435840	1199661056	528330752	1262051328	481238444	153642775	31031	37143	23062	2781184	3271	211	/scratch1/btsheal/work/a3/96d368c8fdda5ddfdc4ce4f7cefa6c			gene-set-021	8	650	164
94/b774e9	326	2667746.pbs02	visualize	gene-set-025	visualize (gene-set-025)	COMPLETED	0			1	86400000			1	1623208999211	1623209007779	1623209082036	82825	76355		104.5	0.3	439468032	1204408320	528310272	1266274304	481243166	153996465	37888	37143	35350	2785280	3266	332	/scratch1/btsheal/work/94/b774e96291d5f2303632e8147d1f8a			gene-set-025	14	650	164
58/3a71ab	327	2667751.pbs02	visualize	gene-set-026	visualize (gene-set-026)	COMPLETED	0			1	86400000			1	1623209012417	1623209017040	1623209092032	79615	70875		106.7	0.3	439414784	1200447488	528478208	1262051328	481253337	154130516	33537	37143	35350	2797568	2143	166	/scratch1/btsheal/work/58/3a71ab298694e7757eddba87558ae8			gene-set-026	16	650	164
83/26e633	329	2667760.pbs02	visualize	gene-set-028	visualize (gene-set-028)	COMPLETED	0			1	86400000			1	1623209038894	1623209047040	1623209117039	78145	71838		105.3	0.3	439762944	1204408320	528949248	1266274304	481239811	153885779	38643	37143	31254	2781184	2123	321	/scratch1/btsheal/work/83/26e633c37d45185299f3ad88734108			gene-set-028	12	650	164
da/d186ee	331	2667770.pbs02	visualize	gene-set-031	visualize (gene-set-031)	COMPLETED	0			1	86400000			1	1623209065130	1623209067979	1623209122041	56911	53449		106.6	0.3	438870016	1199923200	528760832	1262313472	481243522	153808504	31535	37143	27158	2772992	3285	265	/scratch1/btsheal/work/da/d186ee81269e9b0d10198ae13bbd78			gene-set-031	11	650	164
59/f4618a	332	2667775.pbs02	visualize	gene-set-032	visualize (gene-set-032)	COMPLETED	0			1	86400000			1	1623209078161	1623209087042	1623209152048	73887	64407		107.1	0.3	438935552	1199661056	528560128	1262051328	481234728	153541069	36021	37143	18966	2781184	2149	327	/scratch1/btsheal/work/59/f4618a98dc7a49a1b2033bd61c4c36			gene-set-032	6	650	164
2a/cb4bce	328	2667755.pbs02	visualize	gene-set-027	visualize (gene-set-027)	COMPLETED	0			1	86400000			1	1623209025725	1623209092043	1623209167045	141320	77753		104.4	0.3	438984704	1204146176	528240640	1266274304	481235778	153763996	31539	37143	27158	2785280	2124	325	/scratch1/btsheal/work/2a/cb4bce92f7ce210ac6862b72c19b21			gene-set-027	10	650	164
d5/38c743	333	2667780.pbs02	visualize	gene-set-030	visualize (gene-set-030)	COMPLETED	0			1	86400000			1	1623209091430	1623209097040	1623209172044	80614	74744		106.4	0.3	444829696	1200775168	528646144	1262104576	481262762	154484494	32690	37143	47638	3448832	2149	232	/scratch1/btsheal/work/d5/38c743ff892b0bb56573da83d0afcf			gene-set-030	21	650	164
09/bcd803	335	2667789.pbs02	visualize	gene-set-033	visualize (gene-set-033)	COMPLETED	0			1	86400000			1	1623209117645	1623209122058	1623209182050	64405	58851		104.2	0.3	438611968	1200185344	528367616	1262313472	481259489	154066464	31019	37143	458693142	2781184	6365	677	/scratch1/btsheal/work/09/bcd8030e0e940fcef78f39a6244980			gene-set-033	15	650	164
3e/b5efb3	336	2667793.pbs02	visualize	gene-set-034	visualize (gene-set-034)	COMPLETED	0			1	86400000			1	1623209130801	1623209137045	1623209187833	57032	51203		106.8	0.3	438939648	1199661056	528965632	1262313472	481234232	153546051	33075	37143	18966	2785280	2110	312	/scratch1/btsheal/work/3e/b5efb38e112032d3878621063f0d78			gene-set-034	6	650	164
f7/bb49a6	338	2667802.pbs02	visualize	gene-set-037	visualize (gene-set-037)	COMPLETED	0			1	86400000			1	1623209157075	1623209162053	1623209232069	74994	67247		107.0	0.3	438931456	1199923200	528314368	1262051328	481240139	153693216	39285	37143	23062	2781184	3254	192	/scratch1/btsheal/work/f7/bb49a6f714a962eb161b3c6a0fa74b			gene-set-037	9	650	164
45/132171	339	2667807.pbs02	visualize	gene-set-036	visualize (gene-set-036)	COMPLETED	0			1	86400000			1	1623209170216	1623209177052	1623209232087	61871	56946		106.3	0.3	439021568	1199923200	528437248	1262051328	481242050	153757481	43814	37143	151448086	2781184	3760	166	/scratch1/btsheal/work/45/1321714aa09d989256a0fb6fb31208			gene-set-036	10	650	164
ac/9981ae	318	2667707.pbs02	visualize	gene-set-017	visualize (gene-set-017)	COMPLETED	0			1	86400000			1	1623208894184	1623209202049	1623209252057	357873	51745		106.2	0.3	439021568	1199923200	528621568	1262313472	481239936	153696619	30994	37143	23062	2777088	3229	191	/scratch1/btsheal/work/ac/9981aec98744e7e5314d1db744e231			gene-set-017	9	650	164
f8/59483c	334	2667784.pbs02	visualize	gene-set-035	visualize (gene-set-035)	COMPLETED	0			1	86400000			1	1623209104418	1623209202052	1623209257061	152643	54406		105.9	0.3	439091200	1199661056	529104896	1262313472	481246351	153639040	37374	37143	23062	2777088	2162	325	/scratch1/btsheal/work/f8/59483cea9802575e98fc26dcf74b14			gene-set-035	8	650	164
6c/1b86ed	340	2667812.pbs02	visualize	gene-set-039	visualize (gene-set-039)	COMPLETED	0			1	86400000			1	1623209183381	1623209187853	1623209262065	78684	72255		106.2	0.3	439083008	1200185344	528281600	1262051328	481251508	154066944	35993	37143	35350	2777088	2124	229	/scratch1/btsheal/work/6c/1b86ed026b3f1f9620008d28986ef5			gene-set-039	15	650	164
6c/03ec3c	330	2667765.pbs02	visualize	gene-set-029	visualize (gene-set-029)	COMPLETED	0			1	86400000			1	1623209052053	1623209237057	1623209302059	250006	64222		106.3	0.3	439562240	1199661056	528896000	1262051328	481234479	153538249	30999	37143	18966	2777088	2153	192	/scratch1/btsheal/work/6c/03ec3c2618dee7851b87a062a1d1b8			gene-set-029	6	650	164
45/dc21fc	344	2667831.pbs02	visualize	gene-set-044	visualize (gene-set-044)	COMPLETED	0			1	86400000			1	1623209236207	1623209242071	1623209302084	65877	58186		105.4	0.3	439164928	1200185344	528547840	1262051328	481249609	154005231	32049	37143	35350	2785280	2191	196	/scratch1/btsheal/work/45/dc21fc54f94cdcb36ea67a90dd02f3			gene-set-044	14	650	164
32/ef4290	325	2667740.pbs02	visualize	gene-set-024	visualize (gene-set-024)	COMPLETED	0			1	86400000			1	1623208986172	1623209262054	1623209317061	330889	52467		106.6	0.3	438861824	1199923200	528568320	1262313472	481239856	153689046	31879	37143	23062	2777088	2164	249	/scratch1/btsheal/work/32/ef4290cb95fd1ac09cab7d3329ae03			gene-set-024	9	650	164
d5/7e70bc	341	2667817.pbs02	visualize	gene-set-041	visualize (gene-set-041)	COMPLETED	0			1	86400000			1	1623209196684	1623209262076	1623209322064	125380	61159		105.4	0.3	442535936	1200775168	528683008	1262366720	481268889	154392867	31001	37143	43542	3448832	3281	208	/scratch1/btsheal/work/d5/7e70bc6d46395cbec4886bf8e945b8			gene-set-041	20	650	164
e0/4c6dce	337	2667798.pbs02	visualize	gene-set-038	visualize (gene-set-038)	COMPLETED	0			1	86400000			1	1623209143844	1623209267060	1623209337062	193218	65477		106.8	0.3	438837248	1199661056	528551936	1262051328	481238453	153645246	37427	37143	23062	2781184	2140	170	/scratch1/btsheal/work/e0/4c6dce79bd3d4f717b76e330caac36			gene-set-038	8	650	164
2c/3938d9	349	2667854.pbs02	visualize	gene-set-048	visualize (gene-set-048)	COMPLETED	0			1	86400000			1	1623209301981	1623209308095	1623209367879	65898	60035		105.8	0.3	439312384	1200447488	528666624	1262051328	481253342	154130615	33701	37143	35350	2781184	3310	177	/scratch1/btsheal/work/2c/3938d9c2a3c2e23c2ed1ad2c487144			gene-set-048	16	650	164
74/e88311	347	2667845.pbs02	visualize	gene-set-046	visualize (gene-set-046)	COMPLETED	0			1	86400000			1	1623209275656	1623209308089	1623209372070	96414	62185		105.8	0.3	442613760	1200775168	529010688	1262051328	481258932	154324071	33623	37143	43542	3448832	2198	241	/scratch1/btsheal/work/74/e88311c7be6f6c6635d32ff545ebd9			gene-set-046	19	650	164
ac/9ca9a5	350	2667859.pbs02	visualize	gene-set-049	visualize (gene-set-049)	COMPLETED	0			1	86400000			1	1623209315024	1623209322098	1623209387072	72048	65546		105.9	0.3	439361536	1199661056	529190912	1262051328	481238268	153616640	39536	37143	23062	2764800	3268	174	/scratch1/btsheal/work/ac/9ca9a5b3e7f0a3c59c5a53ffacd9f3			gene-set-049	8	650	164
eb/e346a1	351	2667863.pbs02	visualize	gene-set-050	visualize (gene-set-050)	COMPLETED	0			1	86400000			1	1623209328091	1623209332078	1623209392071	63980	57361		105.9	0.3	442081280	1200779264	528719872	1262370816	481258768	154328212	34542	37143	43542	3448832	3315	262	/scratch1/btsheal/work/eb/e346a1158f1d459a6d948597457699			gene-set-050	19	650	164
51/0f2f09	345	2667835.pbs02	visualize	gene-set-043	visualize (gene-set-043)	COMPLETED	0			1	86400000			1	1623209249410	1623209347063	1623209417068	167658	72509		106.2	0.3	442253312	1200517120	528621568	1262108672	481257065	154255855	31351	37143	39446	3444736	2121	159	/scratch1/btsheal/work/51/0f2f095f44df3d174a1e8e7bbe001f			gene-set-043	18	650	164
38/8a1489	352	2667868.pbs02	visualize	gene-set-051	visualize (gene-set-051)	COMPLETED	0			1	86400000			1	1623209341186	1623209377072	1623209432073	90887	54524		105.5	0.3	438460416	1199661056	528297984	1262051328	481234573	153543112	35908	37143	18966	2781184	2196	169	/scratch1/btsheal/work/38/8a1489ef9e882419f3496f79fff911			gene-set-051	6	650	164
98/c9ee17	348	2667850.pbs02	visualize	gene-set-047	visualize (gene-set-047)	COMPLETED	0			1	86400000			1	1623209288898	1623209382067	1623209442072	153174	58321		106.0	0.3	439111680	1199923200	529055744	1262051328	481243662	153813625	37209	37143	27158	2785280	2176	187	/scratch1/btsheal/work/98/c9ee17422942c0b4fee323d0415522			gene-set-047	11	650	164
aa/7801d4	356	2667887.pbs02	visualize	gene-set-055	visualize (gene-set-055)	COMPLETED	0			1	86400000			1	1623209393885	1623209402078	1623209452079	58194	51031		105.8	0.3	438362112	1199661056	528375808	1262313472	481234171	153533537	31015	37143	18966	2772992	2107	262	/scratch1/btsheal/work/aa/7801d49d04249d670c0017d2fc12bc			gene-set-055	6	650	164
d2/6faaec	342	2667821.pbs02	visualize	gene-set-040	visualize (gene-set-040)	COMPLETED	0			1	86400000			1	1623209209801	1623209397058	1623209472064	262263	77004		106.1	0.3	444776448	1200775168	528728064	1262104576	481260931	154391017	32553	37143	43542	3440640	2152	268	/scratch1/btsheal/work/d2/6faaec576c6c89e266695581fee121			gene-set-040	20	650	164
f9/3278c2	358	2667897.pbs02	visualize	gene-set-057	visualize (gene-set-057)	COMPLETED	0			1	86400000			1	1623209420255	1623209427809	1623209497079	76824	69585		106.5	0.3	438968320	1199923200	528580608	1262051328	481243850	153819937	33077	37143	27158	2781184	2147	203	/scratch1/btsheal/work/f9/3278c2db444f5e85518ac741bf6a0d			gene-set-057	11	650	164
b9/c80981	359	2667898.pbs02	visualize	gene-set-058	visualize (gene-set-058)	COMPLETED	0			1	86400000			1	1623209433523	1623209437082	1623209497095	63572	58534		105.8	0.3	439177216	1200185344	528728064	1262051328	481249593	153990698	38303	37143	35350	2764800	3328	173	/scratch1/btsheal/work/b9/c80981ca3cf28af85ef88bf94984e6			gene-set-058	14	650	164
d9/356aa9	353	2667873.pbs02	visualize	gene-set-052	visualize (gene-set-052)	COMPLETED	0			1	86400000			1	1623209354294	1623209452067	1623209507097	152803	57002		105.9	0.3	439316480	1199923200	528809984	1262051328	481240556	153693182	31634	37143	23062	2781184	2134	175	/scratch1/btsheal/work/d9/356aa99efc5314f8cef337c2de4fc9			gene-set-052	9	650	164
2f/10fd26	354	2667877.pbs02	visualize	gene-set-053	visualize (gene-set-053)	COMPLETED	0			1	86400000			1	1623209367396	1623209462069	1623209517097	149701	52675		105.8	0.3	438841344	1199923200	528662528	1262313472	481243628	153810694	30996	37143	27158	2777088	3284	231	/scratch1/btsheal/work/2f/10fd26aba3860d49187a5117ed742c			gene-set-053	11	650	164
73/1ba19f	362	2667901.pbs02	visualize	gene-set-061	visualize (gene-set-061)	COMPLETED	0			1	86400000			1	1623209473065	1623209477086	1623209547821	74756	70100		106.1	0.4	519999488	1217429504	529006592	1262051328	481253189	154110875	34279	37143	35350	2777088	3275	185	/scratch1/btsheal/work/73/1ba19f43df80249cff038e3f9c166b			gene-set-061	16	650	164
6a/5cc7d5	364	2667904.pbs02	visualize	gene-set-063	visualize (gene-set-063)	COMPLETED	0			1	86400000			1	1623209499354	1623209507122	1623209567113	67759	62559		105.2	0.3	442097664	1200775168	528007168	1262104576	481260800	154396866	31019	37143	43542	3448832	2203	186	/scratch1/btsheal/work/6a/5cc7d54d407970d90cd22151e2336e			gene-set-063	20	650	164
1b/ffb39d	355	2667882.pbs02	visualize	gene-set-054	visualize (gene-set-054)	COMPLETED	0			1	86400000			1	1623209380695	1623209507111	1623209572104	191409	66502		106.7	0.3	438763520	1199923200	528363520	1262051328	481240209	153690007	35029	37143	23062	2777088	2134	157	/scratch1/btsheal/work/1b/ffb39db5c856862841dbcbe575540e			gene-set-054	9	650	164
81/504fd5	363	2667902.pbs02	visualize	gene-set-062	visualize (gene-set-062)	COMPLETED	0			1	86400000			1	1623209486202	1623209522105	1623209577108	90906	56986		106.0	0.3	442961920	1200517120	529317888	1262370816	481256641	154256548	42301	37143	39446	3444736	2126	208	/scratch1/btsheal/work/81/504fd51e13afc76415bea522c442a4			gene-set-062	18	650	164
d4/816e47	365	2667905.pbs02	visualize	gene-set-064	visualize (gene-set-064)	COMPLETED	0			1	86400000			1	1623209512493	1623209517125	1623209577124	64631	60663		106.3	0.3	438829056	1200185344	528384000	1262051328	481245957	153880867	35618	37143	31254	2781184	2154	175	/scratch1/btsheal/work/d4/816e476dfc1ef8ba7e2ae92e1cfdc6			gene-set-064	12	650	164
3a/75b774	343	2667827.pbs02	visualize	gene-set-042	visualize (gene-set-042)	COMPLETED	0			1	86400000			1	1623209222979	1623209557092	1623209627100	404121	68986		106.5	0.3	439205888	1200185344	528330752	1262051328	481247682	153935015	41881	37143	31254	2781184	2164	180	/scratch1/btsheal/work/3a/75b774bc4420e7b81d165ae51843e4			gene-set-042	13	650	164
9d/a51253	367	2667907.pbs02	visualize	gene-set-066	visualize (gene-set-066)	COMPLETED	0			1	86400000			1	1623209539141	1623209577139	1623209632108	92967	57266		105.6	0.3	438697984	1199923200	528465920	1262051328	481245778	153886749	32490	37143	31254	2781184	3247	194	/scratch1/btsheal/work/9d/a51253dd92e7663c4cb082c2c695e4			gene-set-066	12	650	164
95/2437e3	366	2667906.pbs02	visualize	gene-set-065	visualize (gene-set-065)	COMPLETED	0			1	86400000			1	1623209525870	1623209592100	1623209642109	116239	50866		106.0	0.3	439848960	1199661056	528797696	1262313472	481237928	153644851	34821	37143	23062	2785280	3241	187	/scratch1/btsheal/work/95/2437e39f6a974f7e034b3d4ea464db			gene-set-065	8	650	164
e0/90e573	368	2667908.pbs02	visualize	gene-set-067	visualize (gene-set-067)	COMPLETED	0			1	86400000			1	1623209552386	1623209587107	1623209647106	94720	57050		106.1	0.3	438960128	1199661056	528924672	1262051328	481236385	153589133	33588	37143	18966	2781184	2121	197	/scratch1/btsheal/work/e0/90e5733fd169310dd5bfc93d6caa46			gene-set-067	7	650	164
c6/b818a3	370	2667910.pbs02	visualize	gene-set-068	visualize (gene-set-068)	COMPLETED	0			1	86400000			1	1623209578764	1623209587112	1623209662113	83349	75069		106.2	0.3	444608512	1200779264	528560128	1262108672	481262600	154464569	30994	37143	47638	3448832	2155	182	/scratch1/btsheal/work/c6/b818a3458bb8c52ee8ed13ea8f8c32			gene-set-068	21	650	164
0a/8421a8	372	2667912.pbs02	visualize	gene-set-071	visualize (gene-set-071)	COMPLETED	0			1	86400000			1	1623209604994	1623209642128	1623209697117	92123	55627		105.8	0.3	439046144	1199661056	529084416	1262051328	481238387	153631742	33255	37143	23062	2777088	2163	201	/scratch1/btsheal/work/0a/8421a8653f386dbd760c07c19e6e6e			gene-set-071	8	650	164
03/8e1825	374	2667915.pbs02	visualize	gene-set-073	visualize (gene-set-073)	COMPLETED	0			1	86400000			1	1623209631368	1623209637118	1623209702118	70750	64946		106.9	0.3	438517760	1199661056	528474112	1262051328	481234426	153545262	33995	37143	18966	2785280	3278	310	/scratch1/btsheal/work/03/8e1825a150ddfbd7c563447ee0877b			gene-set-073	6	650	164
61/f070a0	375	2667916.pbs02	visualize	gene-set-074	visualize (gene-set-074)	COMPLETED	0			1	86400000			1	1623209644562	1623209652116	1623209702130	57568	54046		106.7	0.3	439250944	1199923200	529145856	1262313472	481243555	153818197	33520	37143	27158	2785280	2138	221	/scratch1/btsheal/work/61/f070a0a030ca0b8ab37ae51839b467			gene-set-074	11	650	164
6b/225998	357	2667892.pbs02	visualize	gene-set-056	visualize (gene-set-056)	COMPLETED	0			1	86400000			1	1623209407098	1623209652099	1623209712106	305008	59576		105.8	0.3	439099392	1200185344	528441344	1262051328	481249602	154003601	35916	37143	35350	2785280	2193	196	/scratch1/btsheal/work/6b/2259988e15434684c912c1af495dcf			gene-set-056	14	650	164
e1/83569e	361	2667900.pbs02	visualize	gene-set-059	visualize (gene-set-059)	COMPLETED	0			1	86400000			1	1623209459873	1623209677105	1623209752112	292239	74343		106.3	0.3	442331136	1200779264	528560128	1262108672	481259003	154311288	30994	37143	43542	3436544	2159	215	/scratch1/btsheal/work/e1/83569ebf78d8aaa539b6d4f55ce82f			gene-set-059	19	650	164
fd/9825aa	379	2667922.pbs02	visualize	gene-set-078	visualize (gene-set-078)	COMPLETED	0			1	86400000			1	1623209697158	1623209702144	1623209762123	64965	60350		106.0	0.3	439558144	1200447488	528601088	1262051328	481255192	154174038	34168	37143	39446	3358720	3327	183	/scratch1/btsheal/work/fd/9825aa7d1476f5a271c54d644dd046			gene-set-078	17	650	164
ec/92189d	380	2667923.pbs02	visualize	gene-set-080	visualize (gene-set-080)	COMPLETED	0			1	86400000			1	1623209710319	1623209717120	1623209772120	61801	55855		105.9	0.3	439873536	1200447488	529108992	1262313472	481252764	154129017	36653	37143	35350	2789376	3252	231	/scratch1/btsheal/work/ec/92189dbc8d6f0042b6568cd9419321			gene-set-080	16	650	164
88/eec0cb	373	2667914.pbs02	visualize	gene-set-072	visualize (gene-set-072)	COMPLETED	0			1	86400000			1	1623209618279	1623209712128	1623209777114	158835	64537		106.8	0.3	438693888	1199661056	528277504	1262051328	481234474	153538776	32975	37143	18966	2777088	2147	323	/scratch1/btsheal/work/88/eec0cb730f432b639f5697d1e34f07			gene-set-072	6	650	164
72/3d09cb	378	2667921.pbs02	visualize	gene-set-077	visualize (gene-set-077)	COMPLETED	0			1	86400000			1	1623209684006	1623209722114	1623209787833	103827	69305		103.5	0.3	440864768	1204998144	528850944	1266331648	481254612	154388613	34830	37143	459512342	3448832	6353	446	/scratch1/btsheal/work/72/3d09cba685810ccdcc906781222976			gene-set-077	20	650	164
