hash	task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	gene_set	n_genes	n_train_samples
8a/5339bf	54	2665866.pbs02	train_target	gene-set-053	train_target (gene-set-053)	COMPLETED	0			1	86400000			1	1623205417382	1623205421758	1623205436750	19368	12356		97.9	1.2	1598550016	26316349440	1598550016	26316349440	402292180	128233970	33594	31480	1578	7315456	3339	44	/scratch1/btsheal/work/8a/5339bf3ec339f0f5e892efd78fb716			gene-set-053	11	650
e9/2413c4	55	2665872.pbs02	train_target	gene-set-054	train_target (gene-set-054)	COMPLETED	0			1	86400000			1	1623205430543	1623205436757	1623205451754	21211	12365		97.4	1.2	1615597568	26325987328	1615597568	26325987328	402292115	128209369	29812	31480	7206442	7290880	3379	48	/scratch1/btsheal/work/e9/2413c45beacc9c5aacc73195ceb9a8			gene-set-054	9	650
bf/e68c84	56	2665876.pbs02	train_target	gene-set-055	train_target (gene-set-055)	COMPLETED	0			1	86400000			1	1623205443652	1623205451766	1623205461752	18100	12494		98.2	1.1	1471488000	26219741184	1471488000	26219741184	402292142	128172491	29822	31480	7169578	7254016	3322	44	/scratch1/btsheal/work/bf/e68c84b80af8c5eaea2a7009cbe309			gene-set-055	6	650
7d/490c72	57	2665881.pbs02	train_target	gene-set-056	train_target (gene-set-056)	COMPLETED	0			1	86400000			1	1623205456669	1623205461760	1623205476751	20082	12663		97.6	0.9	1198120960	26077143040	1198120960	26077143040	402292199	128270853	33189	31480	7267882	7352320	3404	51	/scratch1/btsheal/work/7d/490c7287d127eb83fd0f1518cfdaa7			gene-set-056	14	650
7b/75e249	58	2665886.pbs02	train_target	gene-set-057	train_target (gene-set-057)	COMPLETED	0			1	86400000			1	1623205469718	1623205476759	1623205486750	17032	12301		98.3	1.2	1584918528	26304729088	1584918528	26304729088	402292171	128233961	34156	31480	7231018	7315456	3327	53	/scratch1/btsheal/work/7b/75e2491955ea6cc723b350cd35a80e			gene-set-057	11	650
82/fff1a9	59	2665891.pbs02	train_target	gene-set-058	train_target (gene-set-058)	COMPLETED	0			1	86400000			1	1623205482854	1623205486757	1623205501754	18900	12374		97.3	1.2	1611210752	26325499904	1611210752	26325499904	402292193	128270846	29811	31480	7271978	7352320	3353	125	/scratch1/btsheal/work/82/fff1a967fc21ad71055a0e9a81ba55			gene-set-058	14	650
08/d8cb01	61	2665896.pbs02	train_target	gene-set-060	train_target (gene-set-060)	COMPLETED	0			1	86400000			1	1623205495932	1623205501762	1623205516753	20821	13455		98.1	0.4	550821888	2485846016	651255808	2552954880	402292246	128344628	35875	31480	7341610	7426048	3278	43	/scratch1/btsheal/work/08/d8cb01ffe47291d1c143bac824b3ba			gene-set-060	20	650
50/45152a	60	2665900.pbs02	train_target	gene-set-059	train_target (gene-set-059)	COMPLETED	0			1	86400000			1	1623205509056	1623205516764	1623205526757	17701	13059		96.5	0.7	920043520	26077143040	920043520	26077143040	402292244	128332338	29811	31480	7329322	7413760	6687	48	/scratch1/btsheal/work/50/45152a0696b08a1ea0ae8642b9052d			gene-set-059	19	650
0a/b59e3f	62	2665905.pbs02	train_target	gene-set-061	train_target (gene-set-061)	COMPLETED	0			1	86400000			1	1623205522413	1623205526770	1623205541763	19350	13322		98.2	0.4	551145472	2485846016	651558912	2552954880	402292225	128295450	29813	31480	7296554	7376896	3276	46	/scratch1/btsheal/work/0a/b59e3f4294f48e62fab435a762e97c			gene-set-061	16	650
59/5cdb9b	63	2665911.pbs02	train_target	gene-set-062	train_target (gene-set-062)	COMPLETED	0			1	86400000			1	1623205535591	1623205541774	1623205556763	21172	13016		96.4	0.8	1103048704	26077147136	1103048704	26077147136	402292222	128320028	29844	31480	7321130	7401472	3299	55	/scratch1/btsheal/work/59/5cdb9bc28ec61141fbf60fbadb38cf			gene-set-062	18	650
76/d85c78	64	2665917.pbs02	train_target	gene-set-063	train_target (gene-set-063)	COMPLETED	0			1	86400000			1	1623205548665	1623205552422	1623205566771	18106	13335		98.2	0.4	551473152	2485846016	651362304	2552954880	402292228	128344610	31297	31480	7341610	7426048	3275	46	/scratch1/btsheal/work/76/d85c7871d79d789d338c8cef5c4cbb			gene-set-063	20	650
a0/cea30d	65	2665922.pbs02	train_target	gene-set-064	train_target (gene-set-064)	COMPLETED	0			1	86400000			1	1623205561712	1623205566781	1623205581772	20060	12840		97.8	0.8	1137201152	26077147136	1137201152	26077147136	402292183	128246261	31315	31480	7243306	7327744	3307	51	/scratch1/btsheal/work/a0/cea30d1335febcfc817d4fdc9e8919			gene-set-064	12	650
52/d73e87	66	2665927.pbs02	train_target	gene-set-065	train_target (gene-set-065)	COMPLETED	0			1	86400000			1	1623205574865	1623205581788	1623205591770	16905	13110		97.9	0.5	688492544	13039230976	688492544	13072715776	402292158	128197083	29811	31480	7198250	7278592	3289	36	/scratch1/btsheal/work/52/d73e87b40b66668a53a6dee7b1585d			gene-set-065	8	650
40/9565cd	67	2665931.pbs02	train_target	gene-set-066	train_target (gene-set-066)	COMPLETED	0			1	86400000			1	1623205587966	1623205591777	1623205606778	18812	12550		97.8	1.1	1470140416	26219884544	1470140416	26219884544	402292178	128246256	29811	31480	7243306	7327744	3330	41	/scratch1/btsheal/work/40/9565cd249d24635c5fe133df0d7332			gene-set-066	12	650
95/dd44fe	68	2665936.pbs02	train_target	gene-set-067	train_target (gene-set-067)	COMPLETED	0			1	86400000			1	1623205601064	1623205606789	1623205621779	20715	13525		98.6	0.4	540360704	2418151424	541126656	2418151424	402292144	128184781	37557	31480	7181866	7266304	3274	46	/scratch1/btsheal/work/95/dd44fea966c01f231eb084f74f1239			gene-set-067	7	650
a9/2a9076	69	2665941.pbs02	train_target	gene-set-069	train_target (gene-set-069)	COMPLETED	0			1	86400000			1	1623205614244	1623205621788	1623205631780	17536	12948		97.9	0.6	865751040	26077147136	865751040	26077147136	402292191	128258556	29811	31480	7255594	7340032	3473	118	/scratch1/btsheal/work/a9/2a9076ffe4b74a57ec18febb404d97			gene-set-069	13	650
81/a387bc	70	2665945.pbs02	train_target	gene-set-068	train_target (gene-set-068)	COMPLETED	0			1	86400000			1	1623205627454	1623205631788	1623205646781	19327	12395		97.7	1.2	1611956224	26325934080	1611956224	26325934080	402292253	128356915	30166	31480	7353898	7438336	3345	42	/scratch1/btsheal/work/81/a387bce4d34c09c54c63d27991b6b0			gene-set-068	21	650
c4/c59c9f	71	2665950.pbs02	train_target	gene-set-070	train_target (gene-set-070)	COMPLETED	0			1	86400000			1	1623205640507	1623205646803	1623205661780	21273	12619		96.6	0.9	1260109824	26102882304	1260109824	26102882304	402292128	128233966	32018	31480	7231018	7315456	6680	113	/scratch1/btsheal/work/c4/c59c9f8d1d93ef41252e8ac92760cc			gene-set-070	11	650
7a/bd3d18	72	2665955.pbs02	train_target	gene-set-071	train_target (gene-set-071)	COMPLETED	0			1	86400000			1	1623205653621	1623205661789	1623205671782	18161	12858		98.6	0.8	1113714688	26077147136	1113714688	26077147136	402292150	128197075	38058	31480	7198250	7278592	3300	47	/scratch1/btsheal/work/7a/bd3d180b0b77b14d817c54d8e7eb3d			gene-set-071	8	650
31/95b237	73	2665960.pbs02	train_target	gene-set-072	train_target (gene-set-072)	COMPLETED	0			1	86400000			1	1623205666723	1623205671790	1623205686781	20058	12389		98.1	1.1	1524998144	26256515072	1524998144	26256515072	402292144	128172492	35446	31480	7169578	7254016	3481	122	/scratch1/btsheal/work/31/95b23778c628e2c1cf64a5c5a4c204			gene-set-072	6	650
21/6cf25d	74	2665965.pbs02	train_target	gene-set-073	train_target (gene-set-073)	COMPLETED	0			1	86400000			1	1623205679879	1623205686790	1623205701780	21901	13142		98.2	0.5	688189440	13039235072	688189440	13039235072	402292147	128172488	35329	31480	7173674	7254016	3294	46	/scratch1/btsheal/work/21/6cf25df46a66d5d024cd0fd731d60c			gene-set-073	6	650
91/5d4c8f	75	2665970.pbs02	train_target	gene-set-074	train_target (gene-set-074)	COMPLETED	0			1	86400000			1	1623205692909	1623205696779	1623205711783	18874	12752		96.1	1.1	1497808896	26237566976	1497808896	26237566976	402292175	128233964	32150	31480	7231018	7315456	3646	109	/scratch1/btsheal/work/91/5d4c8f2576e8ceb8c7049499e9439a			gene-set-074	11	650
0c/e318a0	77	2665975.pbs02	train_target	gene-set-076	train_target (gene-set-076)	COMPLETED	0			1	86400000			1	1623205706187	1623205711792	1623205726784	20597	13653		96.6	0.4	537907200	2405642240	540258304	2408022016	402292164	128221666	32064	31480	7218730	7303168	3275	48	/scratch1/btsheal/work/0c/e318a014178c10940da59c81c79a79			gene-set-076	10	650
22/8a5be3	76	2665979.pbs02	train_target	gene-set-075	train_target (gene-set-075)	COMPLETED	0			1	86400000			1	1623205719207	1623205726793	1623205736783	17576	12573		98.1	1.1	1473404928	26219778048	1473404928	26219778048	402292184	128258549	33027	31480	7255594	7340032	3321	133	/scratch1/btsheal/work/22/8a5be307304a8523fed63bf1ed4345			gene-set-075	13	650
5d/3ae942	78	2665984.pbs02	train_target	gene-set-077	train_target (gene-set-077)	COMPLETED	0			1	86400000			1	1623205732338	1623205736790	1623205751787	19449	12444		98.2	1.1	1512120320	26253959168	1512120320	26253959168	402292207	128344633	29812	31480	7341610	7426048	3329	49	/scratch1/btsheal/work/5d/3ae942999c517ccc5206e36827571e			gene-set-077	20	650
21/6841ce	79	2665989.pbs02	train_target	gene-set-078	train_target (gene-set-078)	COMPLETED	0			1	86400000			1	1623205745412	1623205751794	1623205761787	16375	12450		98.1	1.1	1473028096	26219941888	1473028096	26219941888	402292224	128307742	31850	31480	7304746	7389184	3512	53	/scratch1/btsheal/work/21/6841cedecad4807d5b8a0fe8b077c8			gene-set-078	17	650
c9/f1448e	81	2665994.pbs02	train_target	gene-set-080	train_target (gene-set-080)	COMPLETED	0			1	86400000			1	1623205758492	1623205766783	1623205776788	18296	13359		98.4	0.4	550432768	2485841920	650502144	2552950784	402292204	128295434	30033	31480	7292458	7376896	3279	48	/scratch1/btsheal/work/c9/f1448e69b8d5eb469124b8b477dba8			gene-set-080	16	650
52/2bc62d	80	2665999.pbs02	train_target	gene-set-079	train_target (gene-set-079)	COMPLETED	0			1	86400000			1	1623205771525	1623205776797	1623205791789	20264	13144		96.5	0.4	597237760	12972056576	651542528	12972056576	402292180	128197091	29824	31480	7194154	7278592	6670	117	/scratch1/btsheal/work/52/2bc62d46cf106b1f500d32b4bb2d53			gene-set-079	8	650
69/34cbcc	82	2666004.pbs02	train_target	gene-set-081	train_target (gene-set-081)	COMPLETED	0			1	86400000			1	1623205784651	1623205791799	1623205801788	17137	12450		98.3	1.1	1530966016	26259288064	1530966016	26259288064	402292227	128307737	37893	31480	7308842	7389184	3506	47	/scratch1/btsheal/work/69/34cbcc8c16a02d670e6092c5645220			gene-set-081	17	650
4a/dbe221	83	2666008.pbs02	train_target	gene-set-083	train_target (gene-set-083)	COMPLETED	0			1	86400000			1	1623205797852	1623205801796	1623205816793	18941	12596		97.7	1.0	1409495040	26187862016	1409495040	26187862016	402292222	128320028	29962	31480	7317034	7401472	3457	94	/scratch1/btsheal/work/4a/dbe22198eff652334ade540e7292b1			gene-set-083	18	650
84/3d7d19	85	2666012.pbs02	train_target	gene-set-084	train_target (gene-set-084)	COMPLETED	0			1	86400000			1	1623205810878	1623205816801	1623205831791	20913	12271		98.0	1.2	1620611072	26325868544	1620611072	26325868544	402292158	128307725	29820	31480	7304746	7389184	3344	45	/scratch1/btsheal/work/84/3d7d19eacf4ce7cb32f920e81fa417			gene-set-084	17	650
90/0b506a	84	2666017.pbs02	train_target	gene-set-082	train_target (gene-set-082)	COMPLETED	0			1	86400000			1	1623205824035	1623205831799	1623205841790	17755	12569		97.8	1.0	1365368832	26164187136	1365368832	26164187136	402292209	128307726	30256	31480	7304746	7389184	3534	115	/scratch1/btsheal/work/90/0b506af9bcc183e1b0c90cbf54e46f			gene-set-082	17	650
71/99f474	86	2666022.pbs02	train_target	gene-set-085	train_target (gene-set-085)	COMPLETED	0			1	86400000			1	1623205837227	1623205841798	1623205856792	19565	13320		98.1	0.4	553086976	2485846016	651714560	2552954880	402292148	128270851	37435	31480	7267882	7352320	3276	50	/scratch1/btsheal/work/71/99f47453afe6c2b32f9ee3eda68df7			gene-set-085	14	650
c8/c2e228	87	2666027.pbs02	train_target	gene-set-086	train_target (gene-set-086)	COMPLETED	0			1	86400000			1	1623205850527	1623205856802	1623205871794	21267	12310		97.9	1.2	1616003072	26326827008	1616003072	26326827008	402292225	128307743	29811	31480	7304746	7389184	3336	56	/scratch1/btsheal/work/c8/c2e2282bc57ffdb0edb37161f8a786			gene-set-086	17	650
c0/8f0262	88	2666032.pbs02	train_target	gene-set-087	train_target (gene-set-087)	COMPLETED	0			1	86400000			1	1623205863694	1623205867461	1623205881800	18106	12653		98.2	0.9	1240834048	26102472704	1240834048	26102472704	402292241	128356911	29821	31480	7353898	7438336	3306	50	/scratch1/btsheal/work/c0/8f026232908a3e57bdf89066f132ab			gene-set-087	21	650
9b/ffbc2c	90	2666038.pbs02	train_target	gene-set-089	train_target (gene-set-089)	COMPLETED	0			1	86400000			1	1623205876827	1623205881809	1623205896792	19965	12284		97.6	1.2	1618313216	26325401600	1618313216	26325401600	402292133	128172482	32166	31479	7169578	7254016	3453	44	/scratch1/btsheal/work/9b/ffbc2ca35340c5477e550e05b70aaa			gene-set-089	6	650
da/47f0c3	89	2666043.pbs02	train_target	gene-set-088	train_target (gene-set-088)	COMPLETED	0			1	86400000			1	1623205889886	1623205896799	1623205911800	21914	13509		98.2	0.4	541601792	2418180096	541601792	2418180096	402292188	128246266	30328	31480	7243306	7327744	3271	47	/scratch1/btsheal/work/da/47f0c37ec4c0285f87538f308a6447			gene-set-088	12	650
d3/9cab03	91	2666048.pbs02	train_target	gene-set-090	train_target (gene-set-090)	COMPLETED	0			1	86400000			1	1623205902925	1623205906798	1623205921801	18876	12641		97.1	0.8	1127575552	26077143040	1127575552	26077143040	402292133	128172481	31678	31479	7169578	7254016	6681	119	/scratch1/btsheal/work/d3/9cab03f689e9d279fef062ed2c7c09			gene-set-090	6	650
d9/33bff4	93	2666053.pbs02	train_target	gene-set-091	train_target (gene-set-091)	COMPLETED	0			1	86400000			1	1623205916035	1623205921812	1623205936800	20765	13279		98.4	0.4	552153088	2485841920	650993664	2552950784	402292196	128246258	31848	31480	7243306	7327744	3278	51	/scratch1/btsheal/work/d9/33bff4e7f7cdad1b9f4a62ee095e52			gene-set-091	12	650
eb/307cfb	92	2666057.pbs02	train_target	gene-set-092	train_target (gene-set-092)	COMPLETED	0			1	86400000			1	1623205929125	1623205936808	1623205946806	17681	13422		97.9	0.4	552689664	2485846016	651399168	2552954880	402292141	128172490	31868	31480	7169578	7254016	3277	43	/scratch1/btsheal/work/eb/307cfb800e3831ccefa6a0e9575671			gene-set-092	6	650
b0/a5fd6a	94	2666062.pbs02	train_target	gene-set-093	train_target (gene-set-093)	COMPLETED	0			1	86400000			1	1623205942181	1623205946816	1623205961799	19618	12389		97.5	1.2	1614823424	26325544960	1614823424	26325544960	402292199	128295429	30365	31479	7292458	7376896	3351	49	/scratch1/btsheal/work/b0/a5fd6ac49819db5e20b3ed76c8f954			gene-set-093	16	650
96/de2e9f	95	2666066.pbs02	train_target	gene-set-094	train_target (gene-set-094)	COMPLETED	0			1	86400000			1	1623205955337	1623205961807	1623205976803	21466	12839		97.9	0.8	1099624448	26077143040	1099624448	26077143040	402292241	128356903	29812	31480	7357994	7438336	3304	47	/scratch1/btsheal/work/96/de2e9f7254a8fd32a339ee6f55b252			gene-set-094	21	650
b8/15d1b1	96	2666071.pbs02	train_target	gene-set-095	train_target (gene-set-095)	COMPLETED	0			1	86400000			1	1623205968450	1623205976811	1623205986804	18354	13723		98.8	0.4	487567360	2378518528	493133824	2384035840	402292209	128283146	37228	31480	7280170	7364608	3267	49	/scratch1/btsheal/work/b8/15d1b14e039c6baf07c673a5c9433a			gene-set-095	15	650
8b/63aec3	97	2666076.pbs02	train_target	gene-set-096	train_target (gene-set-096)	COMPLETED	0			1	86400000			1	1623205981434	1623205986813	1623206001804	20370	12598		98.0	1.1	1422438400	26198495232	1422438400	26198495232	402292241	128344622	29811	31480	7341610	7426048	3324	120	/scratch1/btsheal/work/8b/63aec37556115cf34aea755066fff4			gene-set-096	20	650
17/9d9543	98	2666081.pbs02	train_target	gene-set-097	train_target (gene-set-097)	COMPLETED	0			1	86400000			1	1623205994536	1623206001812	1623206011807	17271	13177		98.1	0.4	596365312	12972056576	651046912	13005606912	402292169	128209382	29827	31480	7206442	7290880	3288	48	/scratch1/btsheal/work/17/9d9543acffcc2111eedd1f912795af			gene-set-097	9	650
3e/4e46bd	99	2666085.pbs02	train_target	gene-set-098	train_target (gene-set-098)	COMPLETED	0			1	86400000			1	1623206007617	1623206011818	1623206026806	19189	13232		98.1	0.4	552382464	2485846016	651366400	2552954880	402292207	128295436	31677	31480	7292458	7376896	3276	106	/scratch1/btsheal/work/3e/4e46bd6d9a4541c9071d121332103c			gene-set-098	16	650
0b/d943c8	100	2666090.pbs02	train_target	gene-set-099	train_target (gene-set-099)	COMPLETED	0			1	86400000			1	1623206020726	1623206026813	1623206041806	21080	13411		98.5	0.4	540717056	2416631808	650428416	2517950464	402292242	128356912	32024	31480	1578	7438336	3273	42	/scratch1/btsheal/work/0b/d943c8ca06a6d306e6eb003ebf6998			gene-set-099	21	650
05/48ec7f	3	2660367.pbs02	train_target	gene-set-002	train_target (gene-set-002)	COMPLETED	0			1	86400000			1	1623190618562	1623190619854	1623190634154	15592	9315		93.7	1.2	1594884096	26555289600	1594884096	26622398464	220852868	67766271	22734	15756	67708458	7327744	7656	34	/scratch1/btsheal/work/05/48ec7fbb14caba1285655ae168473e			gene-set-002	12	325
82/9978b0	1	2660372.pbs02	train_target	gene-set-000	train_target (gene-set-000)	COMPLETED	0			1	86400000			1	1623190631833	1623190639146	1623190649150	17317	9530		94.8	1.2	1556656128	26273345536	1556656128	26273345536	220852737	67717084	18238	15756	67655210	7278592	7646	42	/scratch1/btsheal/work/82/9978b0c41b3d5122de7330245e6c5a			gene-set-000	8	325
ea/ecc9cf	2	2660377.pbs02	train_target	gene-set-001	train_target (gene-set-001)	COMPLETED	0			1	86400000			1	1623190644922	1623190649165	1623190659151	14229	9019		96.3	1.0	1348194304	26131017728	1348194304	26131017728	220852876	67766279	17787	15756	7243306	7327744	3302	37	/scratch1/btsheal/work/ea/ecc9cfa9d7a8cce2dc89b181a63661			gene-set-001	12	325
ab/d66b4f	4	2660381.pbs02	train_target	gene-set-003	train_target (gene-set-003)	COMPLETED	0			1	86400000			1	1623190658119	1623190664149	1623190674152	16033	9590		92.6	1.1	1517228032	26272657408	1517228032	26272657408	220852754	67827744	17787	15756	7304746	7389184	3428	37	/scratch1/btsheal/work/ab/d66b4fbcd2bb074a72a8b0ef249c35			gene-set-003	17	325
f7/cae987	5	2660386.pbs02	train_target	gene-set-004	train_target (gene-set-004)	COMPLETED	0			1	86400000			1	1623190671271	1623190679151	1623190689154	17883	9049		96.2	1.0	1287294976	26104205312	1287294976	26104205312	220852887	67815443	17787	15756	7292458	7376896	3589	45	/scratch1/btsheal/work/f7/cae98777f7ef43023af5d32acd2854			gene-set-004	16	325
d3/0e94a6	6	2660393.pbs02	train_target	gene-set-005	train_target (gene-set-005)	COMPLETED	0			1	86400000			1	1623190684518	1623190689171	1623190699154	14636	9000		95.5	0.9	1217359872	26068557824	1217359872	26068557824	220852780	67803145	17794	15756	7280170	7364608	3593	42	/scratch1/btsheal/work/d3/0e94a6457b7e3714705e19346a94c6			gene-set-005	15	325
ff/c1401b	8	2660397.pbs02	train_target	gene-set-008	train_target (gene-set-008)	COMPLETED	0			1	86400000			1	1623190697650	1623190704152	1623190714156	16506	8758		96.3	1.1	1553571840	26264625152	1553571840	26264625152	220852926	67876921	17787	15756	7353898	7438336	3325	39	/scratch1/btsheal/work/ff/c1401bb5911fda6cba3846cef5fa05			gene-set-008	21	325
