hash	task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	dataset	hardware_type	chunks	threads
d8/ec562d	11	2196886.pbs02	similarity_chunk	Yeast.004.001/1	similarity_chunk (Yeast.004.001/1)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615803126	1618615804373	1618615813722	10596	2939		106.3	0.1	420954112.0	12158648320.0	423493632.0	12275298304.0	4079606.0	9519469.0	3061.0	250.0	2793774.0	5223688.0	1433.0	45.0	/scratch1/btsheal/work/d8/ec562dadaedfd7eab239d73a33aaf3			Yeast.004.001	v100	16	2
ca/c44673	7	2196887.pbs02	similarity_chunk	Yeast.004.001/2	similarity_chunk (Yeast.004.001/2)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615806190	1618615813754	1618615818716	12526	3476		92.9	0.1	416837632.0	11954163712.0	416837632.0	12003704832.0	4079484.0	9409289.0	3059.0	245.0	179069230.0	5106104.0	1546.0	31.0	/scratch1/btsheal/work/ca/c4467310f16d4ecc137bab7be58908			Yeast.004.001	v100	16	2
18/6c6bd2	6	2196888.pbs02	similarity_chunk	Yeast.004.001/0	similarity_chunk (Yeast.004.001/0)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615809219	1618615813759	1618615818738	9519	3061		104.4	0.1	423473152.0	12157595648.0	423473152.0	12283424768.0	4079473.0	9414592.0	3060.0	246.0	2789678.0	5111404.0	1359.0	47.0	/scratch1/btsheal/work/18/6c6bd2508a4aaa9b5cd3bb5b1f0327			Yeast.004.001	v100	16	2
f3/63aa18	20	2196889.pbs02	similarity_chunk	Yeast.004.001/3	similarity_chunk (Yeast.004.001/3)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615812224	1618615818754	1618615823718	11494	2785		107.4	0.1	425119744.0	12158644224.0	425119744.0	12275294208.0	4079473.0	9436431.0	3058.0	247.0	2793774.0	5133240.0	1496.0	55.0	/scratch1/btsheal/work/f3/63aa1855982caaf746ee86bc69fca5			Yeast.004.001	v100	16	2
68/0dbd94	21	2196890.pbs02	similarity_chunk	Yeast.004.001/4	similarity_chunk (Yeast.004.001/4)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615815313	1618615823737	1618615823742	8429	2963		107.8	0.1	423378944.0	12158656512.0	425988096.0	12275306496.0	4079534.0	9790897.0	3059.0	247.0	2789678.0	5487704.0	1384.0	53.0	/scratch1/btsheal/work/68/0dbd94daea6a40c48b22ddf90d7388			Yeast.004.001	v100	16	2
8a/45acbe	22	2196891.pbs02	similarity_chunk	Yeast.004.001/5	similarity_chunk (Yeast.004.001/5)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615818310	1618615823758	1618615828717	10407	3170		101.1	0.1	423272448.0	12159692800.0	423272448.0	12285521920.0	4079473.0	10016892.0	3058.0	247.0	2789678.0	5713696.0	1345.0	32.0	/scratch1/btsheal/work/8a/45acbeea63a75b6826ce7b01c24938			Yeast.004.001	v100	16	2
6b/7e512d	23	2196892.pbs02	similarity_chunk	Yeast.004.001/6	similarity_chunk (Yeast.004.001/6)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615821316	1618615828737	1618615833716	12400	3445		94.7	0.1	418734080.0	11953115136.0	418734080.0	12002656256.0	4079456.0	9840727.0	3057.0	248.0	2789678.0	5537524.0	1347.0	27.0	/scratch1/btsheal/work/6b/7e512d48252172b2e71e79dc29ed2b			Yeast.004.001	v100	16	2
46/740efa	25	2196894.pbs02	similarity_chunk	Yeast.004.001/7	similarity_chunk (Yeast.004.001/7)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615824312	1618615828741	1618615833744	9432	2759		107.8	0.1	424173568.0	12158644224.0	424173568.0	12275294208.0	4079337.0	10471839.0	3060.0	247.0	2789678.0	6168648.0	1404.0	41.0	/scratch1/btsheal/work/46/740efa4a1c10dc6a0fc2b804486219			Yeast.004.001	v100	16	2
01/5d7039	24	2196895.pbs02	similarity_chunk	Yeast.004.001/8	similarity_chunk (Yeast.004.001/8)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615827480	1618615833765	1618615838720	11240	2919		108.1	0.1	425656320.0	12158062592.0	425656320.0	12274712576.0	4079469.0	10153187.0	3057.0	245.0	2789678.0	5850012.0	1353.0	49.0	/scratch1/btsheal/work/01/5d7039b9a2ea5c307c9b993a597cdf			Yeast.004.001	v100	16	2
c7/d0d9ee	26	2196896.pbs02	similarity_chunk	Yeast.004.001/9	similarity_chunk (Yeast.004.001/9)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615830608	1618615838739	1618615838745	8137	3117		103.7	0.1	423374848.0	12158062592.0	423374848.0	12283891712.0	4079481.0	9630408.0	3053.0	246.0	2789678.0	5327220.0	1594.0	79.0	/scratch1/btsheal/work/c7/d0d9ee880cecabe9c4990026a80ae3			Yeast.004.001	v100	16	2
2c/ddfddf	28	2196897.pbs02	similarity_chunk	Yeast.004.001/11	similarity_chunk (Yeast.004.001/11)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615833576	1618615838760	1618615844396	10820	3117		106.5	0.1	421523456.0	12158066688.0	424116224.0	12216786944.0	4079453.0	10662220.0	3055.0	247.0	2789683.0	6359024.0	1328.0	49.0	/scratch1/btsheal/work/2c/ddfddf03a99a146661540c339f5ad8			Yeast.004.001	v100	16	2
5c/7a0636	27	2196898.pbs02	similarity_chunk	Yeast.004.001/10	similarity_chunk (Yeast.004.001/10)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615836542	1618615844416	1618615844422	7880	2749		108.3	0.1	422162432.0	12158644224.0	424689664.0	12208185344.0	4079467.0	11262167.0	3057.0	246.0	2789683.0	6958984.0	1410.0	37.0	/scratch1/btsheal/work/5c/7a06360da05f824465245d74796e3b			Yeast.004.001	v100	16	2
7d/06dd39	30	2196906.pbs02	similarity_chunk	Yeast.004.001/13	similarity_chunk (Yeast.004.001/13)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615839553	1618615844438	1618615848718	9165	3014		104.1	0.1	422457344.0	12158652416.0	424845312.0	12217372672.0	4079522.0	10304783.0	3057.0	247.0	2789683.0	6001592.0	1357.0	44.0	/scratch1/btsheal/work/7d/06dd39a0d18ddaf194fbf5d7a744eb			Yeast.004.001	v100	16	2
77/2577ea	29	2196908.pbs02	similarity_chunk	Yeast.004.001/12	similarity_chunk (Yeast.004.001/12)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615842564	1618615848741	1618615853717	11153	4064		80.7	0.1	424939520.0	12159700992.0	424939520.0	12218421248.0	4079363.0	10750623.0	3056.0	247.0	2789683.0	6447428.0	1329.0	62.0	/scratch1/btsheal/work/77/2577ea9fa5307275a843b91b3ae803			Yeast.004.001	v100	16	2
aa/2cd2ac	31	2196910.pbs02	similarity_chunk	Yeast.004.001/14	similarity_chunk (Yeast.004.001/14)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615845747	1618615853734	1618615858719	12972	3210		101.0	0.1	422715392.0	12158066688.0	422715392.0	12283895808.0	4079527.0	9529072.0	3059.0	246.0	2789683.0	5225884.0	1327.0	50.0	/scratch1/btsheal/work/aa/2cd2ac5cf1a3cae9714d716904971e			Yeast.004.001	v100	16	2
88/ad6d18	32	2196911.pbs02	similarity_chunk	Yeast.004.001/15	similarity_chunk (Yeast.004.001/15)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615848679	1618615853738	1618615858740	10061	2589		104.2	0.1	384749568.0	11925487616.0	423878656.0	12275306496.0	4079431.0	8950445.0	3053.0	236.0	2789683.0	4647312.0	1397.0	27.0	/scratch1/btsheal/work/88/ad6d18f41bc539dfacc8a306bd54a2			Yeast.004.001	v100	16	2
de/64ca98	34	2196912.pbs02	similarity_chunk	Yeast.006.001/1	similarity_chunk (Yeast.006.001/1)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615851834	1618615858758	1618615863720	11886	3794		125.0	0.1	426360832.0	12159987712.0	426360832.0	12285816832.0	5451136.0	15405727.0	3150.0	306.0	4161178.0	11102280.0	1414.0	40.0	/scratch1/btsheal/work/de/64ca98e3006ab768ad06f83220d620			Yeast.006.001	v100	16	2
e9/73d4b0	33	2196913.pbs02	similarity_chunk	Yeast.006.001/0	similarity_chunk (Yeast.006.001/0)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615855882	1618615863740	1618615868721	12839	4109		122.2	0.1	426979328.0	12158935040.0	426979328.0	12217655296.0	5451046.0	16389416.0	3152.0	307.0	4161178.0	12085960.0	1330.0	61.0	/scratch1/btsheal/work/e9/73d4b0169583d351f0bceb9a7ce6c6			Yeast.006.001	v100	16	2
0a/18b1a4	35	2196914.pbs02	similarity_chunk	Yeast.006.001/2	similarity_chunk (Yeast.006.001/2)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615859118	1618615863744	1618615868748	9630	4633		106.4	0.1	425250816.0	12159983616.0	426315776.0	12285812736.0	5451093.0	15638088.0	3158.0	307.0	4161178.0	11334632.0	1398.0	131.0	/scratch1/btsheal/work/0a/18b1a4abe6a959ffa0647ff3099199			Yeast.006.001	v100	16	2
a1/720edc	36	2196915.pbs02	similarity_chunk	Yeast.006.001/3	similarity_chunk (Yeast.006.001/3)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615862328	1618615868769	1618615873719	11391	3629		123.3	0.1	430067712.0	12159401984.0	430067712.0	12285231104.0	5451008.0	15148155.0	3159.0	307.0	4161178.0	10844700.0	1417.0	80.0	/scratch1/btsheal/work/a1/720edc78e028f67a4a2eee05b25a97			Yeast.006.001	v100	16	2
d7/b83900	37	2196916.pbs02	similarity_chunk	Yeast.006.001/5	similarity_chunk (Yeast.006.001/5)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615865581	1618615869367	1618615873744	8163	3826		125.3	0.1	423792640.0	12158312448.0	423792640.0	12207853568.0	5451069.0	15633847.0	3154.0	307.0	4161178.0	11330392.0	1374.0	58.0	/scratch1/btsheal/work/d7/b83900a949a75873a68b950668f54b			Yeast.006.001	v100	16	2
d3/e60ee0	38	2196917.pbs02	similarity_chunk	Yeast.006.001/4	similarity_chunk (Yeast.006.001/4)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615868684	1618615873759	1618615878719	10035	3964		121.3	0.1	425590784.0	12158935040.0	425590784.0	12275585024.0	5451105.0	16080532.0	3159.0	307.0	4161178.0	11777076.0	1360.0	83.0	/scratch1/btsheal/work/d3/e60ee0d33c910579c123c1db72fcbb			Yeast.006.001	v100	16	2
63/b9d493	39	2196918.pbs02	similarity_chunk	Yeast.006.001/6	similarity_chunk (Yeast.006.001/6)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615871974	1618615878743	1618615883721	11747	4053		122.3	0.1	424353792.0	12158349312.0	424353792.0	12284178432.0	5450948.0	15435196.0	3152.0	306.0	4161178.0	11131748.0	1532.0	76.0	/scratch1/btsheal/work/63/b9d49305b00f2fd09bd19075acc784			Yeast.006.001	v100	16	2
4b/a3eb18	40	2196919.pbs02	similarity_chunk	Yeast.006.001/7	similarity_chunk (Yeast.006.001/7)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615875164	1618615878747	1618615883744	8580	3700		126.6	0.1	426561536.0	12159991808.0	426561536.0	12276641792.0	5451086.0	17228723.0	3156.0	307.0	4161178.0	12925268.0	1423.0	66.0	/scratch1/btsheal/work/4b/a3eb18b6d69af688764714fbfe2ad7			Yeast.006.001	v100	16	2
de/6048d9	42	2196920.pbs02	similarity_chunk	Yeast.006.001/9	similarity_chunk (Yeast.006.001/9)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615878265	1618615883761	1618615888722	10457	3802		127.4	0.1	425947136.0	12158939136.0	425947136.0	12217659392.0	5451196.0	17142447.0	3157.0	308.0	4161178.0	12838984.0	1384.0	77.0	/scratch1/btsheal/work/de/6048d95cc320cf584a1aae13a53fa4			Yeast.006.001	v100	16	2
f4/3173b1	41	2196921.pbs02	similarity_chunk	Yeast.006.001/8	similarity_chunk (Yeast.006.001/8)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615881221	1618615888743	1618615893719	12498	4083		121.3	0.1	424722432.0	12158898176.0	424722432.0	12284727296.0	5451062.0	16953972.0	3154.0	307.0	4161178.0	12650516.0	1348.0	58.0	/scratch1/btsheal/work/f4/3173b11c24e6e534e3b0db56a77ca2			Yeast.006.001	v100	16	2
0e/35f33a	43	2196922.pbs02	similarity_chunk	Yeast.006.001/10	similarity_chunk (Yeast.006.001/10)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615884264	1618615888747	1618615893949	9685	3978		124.1	0.1	425943040.0	12159987712.0	425943040.0	12218707968.0	5451100.0	14944636.0	3152.0	307.0	4161183.0	10641180.0	1332.0	84.0	/scratch1/btsheal/work/0e/35f33a9078262d48de6612da60a252			Yeast.006.001	v100	16	2
64/7c1c3f	44	2196923.pbs02	similarity_chunk	Yeast.006.001/11	similarity_chunk (Yeast.006.001/11)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615887403	1618615893968	1618615898721	11318	3734		119.2	0.1	429395968.0	12158357504.0	429395968.0	12275007488.0	5450859.0	16142859.0	3159.0	307.0	4161183.0	11839404.0	1408.0	78.0	/scratch1/btsheal/work/64/7c1c3f632e18e45a8812d414127f26			Yeast.006.001	v100	16	2
bd/4b7b41	45	2196924.pbs02	similarity_chunk	Yeast.006.001/12	similarity_chunk (Yeast.006.001/12)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615890402	1618615898740	1618615898745	8343	4072		119.2	0.1	426987520.0	12159983616.0	426987520.0	12285812736.0	5450867.0	16105555.0	3152.0	308.0	4161183.0	11802092.0	1369.0	52.0	/scratch1/btsheal/work/bd/4b7b4110bfc191a518387badd97cd9			Yeast.006.001	v100	16	2
3e/4a3556	46	2196925.pbs02	similarity_chunk	Yeast.006.001/13	similarity_chunk (Yeast.006.001/13)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615893482	1618615898758	1618615903721	10239	3951		122.0	0.1	425967616.0	12159975424.0	425967616.0	12276625408.0	5451107.0	16519796.0	3158.0	307.0	4161183.0	12216340.0	1348.0	69.0	/scratch1/btsheal/work/3e/4a3556fa63e133d8f8546aa4b90487			Yeast.006.001	v100	16	2
5f/e09b28	48	2196926.pbs02	similarity_chunk	Yeast.006.001/15	similarity_chunk (Yeast.006.001/15)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615896523	1618615903736	1618615908719	12196	3604		119.5	0.1	425840640.0	12159987712.0	425840640.0	12276637696.0	5450895.0	13039888.0	3151.0	288.0	4161183.0	8736512.0	1321.0	57.0	/scratch1/btsheal/work/5f/e09b289208c25e05012e4796b4e151			Yeast.006.001	v100	16	2
72/adf842	49	2196927.pbs02	similarity_chunk	Yeast.002.001/0	similarity_chunk (Yeast.002.001/0)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615899515	1618615903739	1618615908738	9223	2177		89.5	0.1	382590976.0	11924631552.0	382590976.0	11983351808.0	2707899.0	6153568.0	2966.0	212.0	1418172.0	1850524.0	1258.0	20.0	/scratch1/btsheal/work/72/adf842af195e818ee636706e472872			Yeast.002.001	v100	16	2
3f/d864bc	47	2196928.pbs02	similarity_chunk	Yeast.006.001/14	similarity_chunk (Yeast.006.001/14)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615902536	1618615908755	1618615913722	11186	3731		124.1	0.1	428326912.0	12159528960.0	428326912.0	12209070080.0	5451111.0	15296343.0	3158.0	307.0	4161183.0	10992888.0	1354.0	51.0	/scratch1/btsheal/work/3f/d864bcfa5049b8fbb6f5c2de4cfa21			Yeast.006.001	v100	16	2
61/1857c9	50	2196929.pbs02	similarity_chunk	Yeast.002.001/3	similarity_chunk (Yeast.002.001/3)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615905578	1618615913741	1618615913746	8168	2528		89.4	0.1	375611392.0	11907538944.0	375611392.0	11971694592.0	2707888.0	6027625.0	2965.0	210.0	1418172.0	1724596.0	1905.0	45.0	/scratch1/btsheal/work/61/1857c90f90261ec189cf6162e79dc6			Yeast.002.001	v100	16	2
95/042bc5	51	2196930.pbs02	similarity_chunk	Yeast.002.001/1	similarity_chunk (Yeast.002.001/1)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615908597	1618615913761	1618615918721	10124	2538		88.9	0.1	375308288.0	11906981888.0	395694080.0	11971690496.0	2707901.0	6284577.0	2968.0	211.0	1418172.0	1981540.0	1859.0	29.0	/scratch1/btsheal/work/95/042bc54ca6bb48e7557cc892d8b591			Yeast.002.001	v100	16	2
0f/861b5c	52	2196931.pbs02	similarity_chunk	Yeast.002.001/2	similarity_chunk (Yeast.002.001/2)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615911611	1618615918740	1618615918744	7133	2148		89.4	0.1	384028672.0	11925213184.0	384028672.0	11974754304.0	2707899.0	6399684.0	2966.0	210.0	1418172.0	2096656.0	1266.0	19.0	/scratch1/btsheal/work/0f/861b5cd68e76c259af74fa4cfe524e			Yeast.002.001	v100	16	2
01/7bc7e6	53	2196932.pbs02	similarity_chunk	Yeast.002.001/4	similarity_chunk (Yeast.002.001/4)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615914520	1618615918759	1618615923719	9199	2406		90.4	0.1	376868864.0	11908960256.0	376868864.0	11971690496.0	2707898.0	6078308.0	2965.0	212.0	1418172.0	1775264.0	1259.0	16.0	/scratch1/btsheal/work/01/7bc7e6b77da9a1c40a6e14849d5e59			Yeast.002.001	v100	16	2
77/6f8d83	54	2196933.pbs02	similarity_chunk	Yeast.002.001/6	similarity_chunk (Yeast.002.001/6)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615917580	1618615923737	1618615928723	11143	2581		88.9	0.1	375029760.0	11907043328.0	423436288.0	12274446336.0	2707894.0	6485537.0	2967.0	209.0	1418172.0	2182516.0	1717.0	59.0	/scratch1/btsheal/work/77/6f8d83c1a8c7bfbdacff39094baf5f			Yeast.002.001	v100	16	2
f0/d8d0fa	55	2196934.pbs02	similarity_chunk	Yeast.002.001/5	similarity_chunk (Yeast.002.001/5)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615920636	1618615928742	1618615928747	8111	2570		87.9	0.1	376184832.0	11906985984.0	425484288.0	12284203008.0	2707894.0	6431485.0	2966.0	210.0	1418172.0	2128456.0	1882.0	25.0	/scratch1/btsheal/work/f0/d8d0fa263d312443edc3a9f3fb2033			Yeast.002.001	v100	16	2
f4/a1cbed	56	2196935.pbs02	similarity_chunk	Yeast.002.001/7	similarity_chunk (Yeast.002.001/7)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615923565	1618615928763	1618615933721	10156	2369		90.7	0.1	378585088.0	11911225344.0	378585088.0	11971690496.0	2707996.0	6250876.0	2965.0	212.0	1418172.0	1947832.0	1257.0	18.0	/scratch1/btsheal/work/f4/a1cbede322c039179d478b9286f704			Yeast.002.001	v100	16	2
ac/40fccd	57	2196936.pbs02	similarity_chunk	Yeast.002.001/8	similarity_chunk (Yeast.002.001/8)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615926635	1618615933738	1618615933742	7107	2177		90.1	0.1	379785216.0	11911847936.0	379785216.0	11962515456.0	2707752.0	6018720.0	2966.0	210.0	1418172.0	1715692.0	1257.0	19.0	/scratch1/btsheal/work/ac/40fccd673448bf2d27780ed455a9af			Yeast.002.001	v100	16	2
f7/5357bb	58	2196937.pbs02	similarity_chunk	Yeast.002.001/9	similarity_chunk (Yeast.002.001/9)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615929681	1618615933754	1618615938722	9041	2575		88.4	0.1	375328768.0	11907063808.0	422891520.0	12283158528.0	2707706.0	5929037.0	2966.0	209.0	1418172.0	1626016.0	1539.0	48.0	/scratch1/btsheal/work/f7/5357bb1a362c8c4da820bcec48e057			Yeast.002.001	v100	16	2
17/f9f115	59	2196938.pbs02	similarity_chunk	Yeast.002.001/11	similarity_chunk (Yeast.002.001/11)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615932588	1618615934382	1618615943723	11135	2538		89.2	0.1	374763520.0	11907067904.0	393920512.0	11971690496.0	2707899.0	6071297.0	2966.0	210.0	1418177.0	1768268.0	1873.0	33.0	/scratch1/btsheal/work/17/f9f115be98e1069a14ad0d5315021d			Yeast.002.001	v100	16	2
2e/65cac1	60	2196940.pbs02	similarity_chunk	Yeast.002.001/10	similarity_chunk (Yeast.002.001/10)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615935707	1618615943741	1618615943746	8039	2338		91.8	0.1	379502592.0	11908960256.0	379502592.0	11962511360.0	2707955.0	5991176.0	2965.0	212.0	1418177.0	1688132.0	1262.0	18.0	/scratch1/btsheal/work/2e/65cac154701d00d6d5b56fcdb833da			Yeast.002.001	v100	16	2
34/7704ea	62	2196941.pbs02	similarity_chunk	Yeast.002.001/13	similarity_chunk (Yeast.002.001/13)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615938620	1618615943761	1618615948723	10103	2565		88.4	0.1	372416512.0	11907039232.0	421560320.0	12275027968.0	2707948.0	6362153.0	2966.0	209.0	1418177.0	2059132.0	1763.0	50.0	/scratch1/btsheal/work/34/7704ea222ea3073a7ded900eb588ed			Yeast.002.001	v100	16	2
d6/830444	61	2196942.pbs02	similarity_chunk	Yeast.002.001/12	similarity_chunk (Yeast.002.001/12)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615941614	1618615948742	1618615948748	7134	2516		90.2	0.1	372490240.0	11906994176.0	421023744.0	12274446336.0	2707842.0	6106497.0	2965.0	211.0	1418177.0	1803460.0	1863.0	34.0	/scratch1/btsheal/work/d6/830444adc4ac7da56a2fbfbe6d5766			Yeast.002.001	v100	16	2
20/31f852	65	2196943.pbs02	similarity_chunk	Yeast.005.001/0	similarity_chunk (Yeast.005.001/0)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615946049	1618615953720	1618615958723	12674	3415		117.5	0.1	423346176.0	12158812160.0	423346176.0	12284641280.0	4773481.0	12661379.0	3105.0	276.0	3483642.0	8358056.0	1412.0	54.0	/scratch1/btsheal/work/20/31f852483c121b39a47fe5aade2761			Yeast.005.001	v100	16	2
23/4c14b0	63	2196944.pbs02	similarity_chunk	Yeast.002.001/14	similarity_chunk (Yeast.002.001/14)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615949212	1618615953724	1618615958744	9532	2646		85.3	0.1	372809728.0	11907002368.0	420990976.0	12274409472.0	2707849.0	5937745.0	2966.0	211.0	1418177.0	1634708.0	1383.0	28.0	/scratch1/btsheal/work/23/4c14b01c400f283954b48c75209a4e			Yeast.002.001	v100	16	2
4d/fb64d2	64	2196945.pbs02	similarity_chunk	Yeast.002.001/15	similarity_chunk (Yeast.002.001/15)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615952279	1618615958761	1618615963721	11442	2460		88.4	0.1	373587968.0	11907067904.0	373587968.0	11971694592.0	2707899.0	5770045.0	2966.0	210.0	1418177.0	1467016.0	1252.0	17.0	/scratch1/btsheal/work/4d/fb64d23fdd132142581eb86bd44ade			Yeast.002.001	v100	16	2
cf/9e7e8f	66	2196946.pbs02	similarity_chunk	Yeast.005.001/1	similarity_chunk (Yeast.005.001/1)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615955311	1618615963739	1618615963743	8432	3115		116.1	0.1	424849408.0	12159270912.0	424849408.0	12285100032.0	4773428.0	13374113.0	3105.0	275.0	3483642.0	9070800.0	1455.0	70.0	/scratch1/btsheal/work/cf/9e7e8ff4ff573e491fdc576a724481			Yeast.005.001	v100	16	2
67/68d1ae	67	2196947.pbs02	similarity_chunk	Yeast.005.001/2	similarity_chunk (Yeast.005.001/2)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615958388	1618615963759	1618615968724	10336	3341		117.7	0.1	425062400.0	12159860736.0	425062400.0	12218580992.0	4773530.0	12310087.0	3105.0	275.0	3483642.0	8006772.0	1345.0	67.0	/scratch1/btsheal/work/67/68d1ae2dd9cbf4068f0119227e0803			Yeast.005.001	v100	16	2
22/88dc33	68	2196948.pbs02	similarity_chunk	Yeast.005.001/3	similarity_chunk (Yeast.005.001/3)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618615961506	1618615968743	1618615973721	12215	3601		111.6	0.1	423931904.0	12158222336.0	423931904.0	12274872320.0	4773541.0	12862992.0	3107.0	276.0	3483642.0	8559668.0	1343.0	44.0	/scratch1/btsheal/work/22/88dc331137c60fe77126531b933ddc			Yeast.005.001	v100	16	2
